x,y,z,value
3,a,q2,-0.03698124143154848
3,z,h3,-0.7980574928437693
3,m,b2,-0.08882258827665199
3,k,j1,1.7377770237349288
3,f,f4,0.9258292522091348
2,n,r1,0.983858930452975
1,h,e2,1.0544611961052586
3,n,v3,-0.05105970600966055
4,z,c2,0.1759850397203413
4,j,d1,0.11405394436771844
3,z,v4,-1.201106819366879
3,m,l2,-0.9039417676308417
1,t,y3,0.40177085160725456
1,d,v3,0.028964587441550452
2,j,d4,0.200005314128184
4,k,t3,-0.19043989072070935
4,v,a4,-0.051494449047139484
1,i,p1,1.4535028220404973
4,d,f1,0.07792522969367632
4,t,m3,0.6402848829047239
1,m,w2,0.20600087682270493
2,c,d2,-0.75090621940842
1,n,w2,-0.9349446156949395
3,h,s2,1.1550958958628232
2,s,j2,-0.506487729584114
3,z,i1,-1.6612600655840537
3,c,q1,0.5502293294392284
1,v,y3,0.755259166581094
4,o,q2,0.5774946391681902
2,r,i4,0.9311601841438116
2,z,f3,2.484945240243927
1,i,i3,1.8733563446546022
3,y,b4,1.1095711480693475
4,q,o1,-0.4363287388447243
1,k,c1,0.9562004600087027
3,f,p4,-1.2660625156236833
4,s,j3,-0.12231213413749299
1,x,h3,0.3224273611144068
1,q,i2,0.7660168918942961
2,s,i2,-1.3033409510296194
1,c,b1,-0.31832317720043846
2,c,w2,-1.64637335552083
4,j,x1,0.8902060722754379
2,w,m2,0.5260221874683216
1,q,k3,-1.1177650845852802
3,x,r1,-0.21912623702147088
3,c,f2,0.15825321092466985
1,c,s4,-0.4895892356629657
2,r,c3,0.7163704062968949
4,g,h3,-0.8129567951080474
3,p,n1,-1.599828340184595
3,h,n3,-0.9987952344650365
3,z,c1,0.35312122843526295
1,m,m2,-0.1253190351754842
2,x,z2,-0.9762170564037865
1,o,r1,-1.642181542912342
1,f,c3,-0.14517706804691774
3,c,m2,-0.5242428911286728
1,q,i3,-0.736947691518786
1,j,y3,2.23801503155012
4,g,g2,0.7151252529875751
2,l,v4,0.25238165599224394
4,z,c3,-0.440225449313806
2,i,u1,-1.560144071164068
4,q,y4,-1.9367248404920372
4,z,q2,-0.8232556943807543
1,z,j1,-0.38621746028606174
4,u,i4,-0.7539222975226197
3,f,k3,-1.449044799278412
4,h,w1,-2.457549216836916
2,g,u3,-0.2689493093637231
4,i,g3,1.0699050718900256
3,m,f3,0.1985336363183486
2,b,j4,-1.3885220386906947
3,l,p4,1.263736415561229
4,u,p4,-0.4095076880518961
3,j,f2,0.6110992395198696
3,l,i4,-1.2501037057878093
2,y,e3,-1.8747370946785153
4,b,e1,0.4707499067774344
3,d,h2,0.3593791179134592
3,c,l4,0.7197397520170815
4,z,h3,-2.295008457080257
4,v,j1,-0.18935801482698286
2,q,g4,1.3455096094451204
3,e,a4,-0.2992660401247734
3,s,f3,-1.691786070316608
4,k,c4,0.09183473998522994
4,n,x2,0.021803887456511042
3,i,y2,0.8611861450603081
2,a,u3,0.03748256589858496
2,o,a3,0.0772203523006479
3,a,t3,-1.4964337636756002
3,p,y3,0.6674108479226094
3,e,p4,-0.18006989127354628
4,i,k3,0.6112590738857743
2,u,p1,0.6364778693456266
1,b,f1,-0.5840983176110202
2,m,x1,1.5835019185317432
3,m,w1,-0.573481242065577
1,g,f4,-0.6584282021646779
3,b,f3,1.0802845383876711
2,i,z3,-0.47623678116864976
4,k,i4,1.6306038260249882
4,r,n1,0.4648382799081513
1,l,a4,1.0717851195935455
3,k,d4,-0.8054217537880246
1,t,d4,1.4030890698727205
2,s,l2,-0.288127861657259
3,c,u2,-0.19387481964125466
1,n,m3,-0.17351427041910839
1,k,l2,1.8566933870052424
1,f,q2,-0.06601642221100833
2,g,k4,1.6030792477446996
2,k,g1,0.7748313020402623
4,t,k3,-1.809763027043606
2,l,r3,-0.8469382960505566
2,b,w3,-0.8907970273500049
3,j,x2,1.410008009335843
1,l,a2,0.831450606557192
1,z,x1,-0.4472766833401242
2,v,n4,0.6716333969233119
4,f,u2,0.23822362453444337
4,u,f1,-0.39333012569703196
4,w,n4,-0.05810139944584854
4,o,o4,0.1623588357201377
2,y,r1,1.287303407873924
2,u,c1,-1.03818695202324
3,n,w3,1.1162917799144445
4,v,w4,2.2017715125401267
1,r,n1,0.4126755058746317
3,g,n1,-1.0206774381250265
2,a,e3,-0.2738078117313469
4,y,x3,-0.6116300068049695
3,k,b3,0.7320034766606525
1,z,v1,-0.3482009325789572
2,s,u2,-2.1924630555971336
1,q,c4,-0.1462321178835138
3,i,u3,-0.07384977915761771
4,r,k1,1.3079224054382588
2,r,f4,0.12270807525308684
1,i,e4,0.04091489123647145
4,k,w3,-0.6918293142167885
2,q,t2,-1.9225243161493384
4,p,h1,-0.3639328215646023
3,v,t3,-0.651914837936048
2,g,c4,-1.03793212164672
1,a,x1,1.6643842673950693
3,e,q1,1.436426706417606
3,z,y2,0.3242379882717865
4,y,v3,-0.7756956866698618
4,t,a2,0.8726164385664557
2,e,a1,-0.7740599143746286
2,s,m3,-0.8693949765549724
2,f,c3,-1.5964881621362987
1,q,q2,-0.5962412699348938
1,t,z3,0.8894282510485916
2,l,g1,-0.6065887245884662
2,l,x4,1.653804405443841
2,u,q4,-1.251313519748647
2,p,q1,-0.7855213422499929
4,y,n3,-0.10644486465828416
2,a,y3,0.14642696217996576
4,q,b3,0.7197646978719864
1,s,o3,2.0094823640539214
3,u,n2,-0.031408984610056416
2,u,h1,-1.2844137858822908
2,u,p1,0.2642055342986942
2,k,d3,-0.02111777938495219
2,x,l1,-0.3979604290759681
2,d,y3,0.7449454638675421
3,w,y2,2.075705277569522
1,i,n4,-0.729947522777024
4,v,f2,1.4868005056205706
4,b,t4,-0.8125665025863753
4,r,f1,0.24873933984479413
3,e,b1,0.36380379201915225
1,p,k2,0.7955285732029285
1,x,t3,-0.5391441350503804
3,h,a1,-1.7916323051618128
1,r,d4,0.08104170348278977
3,f,o4,0.6400020380544857
4,a,i2,0.625518370748772
1,r,e4,-0.19626966742370974
1,m,a4,1.2054166024832442
2,p,v4,-1.0914264227855688
2,f,b4,-0.005940575259216291
2,j,t4,-0.9678454658679314
3,m,x3,-0.6756221574282499
1,e,g4,-0.9580120234459074
4,w,h1,0.5293073381530445
3,h,s3,1.8026778013626945
4,x,d3,0.662595838283197
1,v,r3,1.7402974011074757
3,k,r4,-1.087663123682083
4,i,v2,1.2758481650446578
2,h,i2,2.51601893325706
4,e,z1,-1.4256915364481675
3,g,t3,-0.3701737693320955
4,a,m4,0.4013723539133486
2,v,u3,1.3524852608808193
4,k,p1,-0.8119320781519944
3,b,t1,-2.052572170505223
3,j,v3,-1.3522603924972205
4,k,t2,1.4488993839058797
3,r,q2,0.4978504099967982
4,q,m3,0.8479490035250699
2,g,g2,-1.8292045899667275
2,r,u2,0.528111989711844
1,y,l1,-1.6233835882507366
2,t,b2,-0.07007070288670701
3,e,i4,0.3068296818622905
3,p,w2,0.6302368414903271
4,e,t4,-0.0471786053978733
1,l,t2,0.5695745147003412
1,w,c3,0.24005721028532873
2,v,c1,0.35121716908061396
2,u,t4,-0.5598969523841884
2,j,b1,1.245421802682921
2,f,b4,0.6314720057019242
4,u,r1,1.5483193479078179
3,b,h3,1.2053387341933932
1,k,t1,0.8234343900616581
1,y,a2,1.3452614665604223
3,g,q3,-1.078194784175047
4,x,p4,1.8829739046869702
1,s,t2,-0.6404517651912242
2,t,o1,0.34409194031542706
1,j,p2,1.1666676072897548
4,t,c4,-0.5998308595693694
3,g,s4,-0.4810872400032474
2,n,m4,-0.054180653688767295
1,j,w1,-0.2477736700201508
4,l,j4,-0.136724783375426
3,f,m4,0.8924522683980929
2,n,b1,0.6398620501686902
1,i,h2,0.253974308615994
3,x,t4,1.1404498968847367
1,c,g3,0.48429433689020307
3,a,l3,0.23251220299962752
3,z,o1,-0.347711830204277
2,d,k2,-1.7128507373053423
1,o,q4,0.9679328556562318
4,x,w1,1.0368349318455528
1,f,k4,-1.148403418424275
3,z,o1,0.051965122054813725
2,b,y4,-2.1394391583086443
3,p,o4,-1.0863494533760973
1,b,o4,0.5821747569019442
2,w,p4,1.4655893948485295
1,x,f1,-0.18526368788723974
2,u,b1,-0.524051198254738
1,i,l3,0.2527799740051513
4,q,i2,-0.6531517764837741
2,r,r3,0.5241615017756702
2,t,z2,-0.1817607609062132
1,w,v3,0.25387009194504134
3,w,l1,1.4927060451610454
4,z,q1,2.089403588742268
3,z,d2,-0.2696898358058433
4,k,b2,8.274716195903487e-4
3,n,c4,-0.5226330070645376
3,i,j4,-1.308265792103367
4,w,z1,-0.4434615267361174
4,x,m2,-0.12217432174526675
1,p,x1,1.0446488456436784
4,y,q3,1.807474435265077
2,s,u2,-0.6141035663739888
3,y,e4,1.0403324877017988
1,i,v1,-1.7018067775438581
1,h,a3,0.3644911905612096
1,q,d3,-0.31232071812569645
1,p,m2,-0.4816177177984323
3,d,j3,-0.6232069541879712
4,y,r4,0.12664049334162295
4,f,f3,-1.177625559987451
2,a,x2,0.5758655829408148
4,z,s3,-0.0393667011237438
3,n,a1,-1.0206030879183285
3,r,s4,0.6538964725053646
3,t,c2,1.1843464086800515
2,v,p3,0.5050888558722147
3,j,k1,-0.06515999532082467
1,s,e2,0.009356566017232965
4,c,l2,0.07261269870744569
3,j,w3,1.4955768159253913
2,z,k2,-0.11232589921228174
4,k,d1,0.1778959995787348
1,n,r4,-1.39831631300697
2,t,w1,-0.023120985622684092
2,d,x2,-0.5260264916789733
3,e,p4,0.417885550869601
1,m,k4,0.9488576953824379
3,g,g4,0.5181959355751671
2,u,u3,-0.1524232929976283
2,n,w3,2.323362810534347
4,u,q2,-1.3878220301724284
4,w,q2,0.1773337007641573
3,z,v3,2.6983154861644167
1,t,a4,1.1565882181278604
4,g,z3,-0.2678176474431972
4,d,j4,0.349690155481523
1,e,u2,0.3129399748810117
3,k,d2,-0.4091785896821151
3,x,j4,-1.811892759222347
3,c,x2,1.8276126993660882
3,f,k1,1.0403941079544394
3,c,p3,-1.3645729363968455
2,l,r3,0.09313136233776216
1,k,b3,0.211690242363707
1,q,n1,-0.5701523854492363
3,b,x1,-0.5634668952218443
1,h,k2,-1.4288645778285887
2,m,z2,-1.0322104885541978
4,j,s3,-0.12900875357748062
1,f,b3,-1.1187190938544902
3,b,b1,1.4437802842611496
3,j,t1,-0.5553241793883832
1,c,k3,1.1336716606578774
1,f,n2,-0.5969784451330272
3,f,t1,-1.325466013903701
4,p,s3,0.49597447399981914
2,j,i4,-0.9988337284895225
1,e,d3,-0.8465726075846911
2,y,d3,0.16285485641605463
2,j,m2,-1.0351571019522121
3,d,t3,-0.6407757058598963
4,h,z1,1.344667543281769
2,e,c4,-0.12004811950930902
1,h,b4,1.5132988015724738
4,o,f1,-0.5726183443021218
4,q,j1,0.5461978775137152
3,u,o2,0.06120363032007123
4,j,g3,0.5469002480767552
1,p,b4,-0.8818541481417225
4,o,r3,-0.5172927470617275
2,u,i2,-1.561395400995812
1,q,l3,0.10468983244482642
2,d,g4,0.1869553366885637
2,n,i4,0.849109891942449
1,b,h3,0.3503443247497684
1,i,h4,-0.6232310379275418
1,u,u1,-1.5133825922112982
1,q,h4,0.5017127900432593
3,e,s1,-2.165193650738447
3,i,o3,-1.1806013847649874
1,j,p3,0.27504145901758675
1,f,h3,0.448989933743831
2,e,i1,0.6377487848664962
4,h,c2,1.0938719026246917
1,z,d3,0.05930172914221262
3,t,s2,0.1481486531137699
3,p,m3,0.44040436055326987
1,q,d4,0.26993630351306386
2,x,a2,0.2967871827944088
4,k,l1,-1.9823377875939965
4,u,k2,-0.3774450772629492
2,g,a1,1.1005080810444152
4,s,x4,1.2082473100319229
1,f,i3,0.12395876456514329
3,q,h3,0.27807017491995917
4,r,l4,0.36729833529868094
2,n,t3,1.5935708564230475
3,c,h1,0.5887183935408268
3,y,u4,0.8907876685077224
3,s,a4,-0.1674593376578235
1,p,d1,0.09457371440889377
3,h,b2,2.137747569356832
2,q,v1,-0.3713692907620458
1,x,l2,0.15531750291905352
1,p,b1,1.3791392732641894
3,n,z1,-1.1296872894867476
1,t,u4,-0.3959764115900372
2,q,u4,-0.19142994401051805
3,t,r4,-1.3528019841659464
2,j,r2,2.070458494681502
1,g,s2,-0.3272492559505115
1,g,u1,0.2682126783706257
1,i,h4,1.4397820998626436
3,l,n3,-1.0736065471843002
2,a,w1,-2.384936712191636
2,w,x4,0.561841919218389
3,k,h1,1.4713532715691584
4,r,t4,-0.6441192219950238
2,z,c1,0.3398827352980245
4,b,g4,-0.9534409364823903
4,d,r4,1.3547137737916959
2,b,l3,-0.3093707009918028
4,m,i4,-0.4053236170109022
3,u,s1,-0.7667230064670061
4,r,s4,0.5373959760740624
4,l,t4,0.028301165191568174
1,x,m2,-0.9884151334368446
2,p,w1,1.5088746971954812
2,p,x3,0.9717799511222394
4,m,m2,-0.5125392250593336
1,m,c1,-1.511882017171209
3,b,i3,1.2666267657161079
1,e,g4,-0.6222001862056937
2,u,s1,-1.4645252510377507
1,y,k2,-0.5002151178655074
3,l,o2,0.6651804332021358
1,u,k4,-1.121298828775651
2,w,n3,0.5622357980961519
3,a,l4,0.34280293307269116
4,k,r4,-0.24831875105445825
3,j,u1,-1.1949102514264986
4,a,m3,0.912614075448067
1,s,v3,-0.8522567051890083
3,k,a2,-1.5812444749493448
3,v,v1,2.099577233759781
2,u,p1,-0.19005201490131257
3,v,g4,0.05103019392889949
3,u,n2,-1.1732982725187417
2,c,e1,-0.09433905139184363
2,f,y3,-0.06444219032449149
1,b,u3,2.1853645319914556
3,o,d2,-0.28983344602894756
3,i,f3,-0.558549424877789
2,y,f1,0.7974977469717259
2,v,b1,-0.5209655322241833
1,u,i1,3.085890509887984
4,g,y3,0.11662335062512089
2,m,t1,1.376563388268116
1,b,r4,-0.08410504733261642
1,w,h2,-0.501142230128592
4,k,u1,-0.22803361966717636
4,b,x1,1.039701158664252
3,t,g2,0.6319111398964163
1,t,z2,1.337809019265665
3,f,y1,1.1593575210927838
2,j,s4,-0.19448880709679708
4,k,v3,0.37891968077715943
1,a,e4,-0.9028367068835316
4,t,w2,0.8427812838025847
3,l,y3,-0.7093705108358938
2,b,d1,-0.44778902953205985
2,h,o2,-0.3229761620681064
4,o,f2,-0.29288072079562866
4,l,k2,-2.1223467710220665
2,k,t3,-0.4574561729358582
2,l,s2,0.7496170824387104
4,b,k1,3.179792125840239
4,z,p4,-0.22562759959939876
2,y,q1,-1.359441259897894
3,z,o3,-0.1457959437981688
1,h,w4,-0.9429846068039098
4,g,u2,1.3059455041999715
4,y,e4,0.10227343244930469
4,p,f2,-1.053686396038577
2,r,h1,0.9336364769634575
2,r,n2,1.446277759285865
1,h,d3,1.406730905606099
1,i,l1,0.16263619297560278
2,c,e3,-0.4886623122249217
3,f,f1,0.5781355008007749
2,t,r4,-3.390494707826482
1,c,j3,0.9345262439489362
4,g,v1,1.1718760991534671
4,b,e3,0.11568928992438324
2,v,f1,2.0434516451754896
1,r,t2,-2.4307994986859267
4,c,i1,-0.4182380674043027
1,h,e1,-0.9330586890114377
2,w,l3,-0.5039602215624531
1,u,d2,-0.4252585265281977
4,l,r2,0.42550427273100244
2,g,p4,-0.022012901904549527
2,e,w3,0.45323460638917085
4,r,s4,1.2276262444502821
1,o,c4,-1.8015677125270746
4,m,h4,0.2614733515259428
4,e,r2,0.07870657687948367
4,i,b3,-0.4301101360960826
2,i,l4,0.818504362265453
1,x,s4,0.47966252655250535
1,b,r3,1.060421269378282
4,h,u1,-0.49485960969428683
3,l,m1,0.823137930770702
2,s,p1,0.9079428462697572
2,k,a4,0.6768424445524752
4,l,d3,1.6322469921771943
2,f,r4,1.585894856959441
1,r,q2,0.5298057261428549
2,a,c1,2.1206599139261146
4,z,h1,-1.3629922523169957
4,c,h1,1.7251133823875069
2,z,n1,-0.22803866201853973
4,w,a1,-1.1537019667285806
2,o,r2,1.0592757616046442
3,m,y2,-0.7040723459714437
4,m,u4,0.21371489232095997
2,x,m1,-0.24562127499960432
3,g,d3,1.3396858420241473
3,h,h1,0.206026466142041
3,c,k3,-0.9829533465239781
3,z,g3,-0.6044029321998888
4,y,l3,0.5436888107321308
1,w,a1,1.7819223263883148
1,v,h4,-0.8077157514868251
2,z,w3,0.3814985652042199
1,r,t2,0.48360919598145863
1,m,o4,-0.3355654992377775
4,n,g3,-0.28462490037441973
1,k,y3,0.18151851435495678
4,o,e4,1.372642628935857
2,x,j4,-0.1027735934735648
3,h,v1,0.21837925130922642
4,i,o4,-0.4751260333170245
2,s,e1,-1.5156990771143195
3,i,c3,0.4208328371174449
4,c,l1,0.1743306227637038
1,p,p3,-0.218845756238931
3,t,x3,-1.4883224558745836
1,e,o1,0.8375159071616931
3,r,f3,0.27198210946517554
1,i,b4,0.038345271127384034
3,e,s1,-0.1799625972791825
3,y,y4,-1.0376079477700324
4,u,d2,0.2584561059125596
1,g,e2,-0.22030073847812184
1,a,u2,-0.1504968062938062
4,z,h4,0.20660282649891443
2,u,q2,-0.3864011694413667
3,l,s2,-0.1367247694617465
2,t,y2,-1.2551868053922866
1,l,y3,0.481308897527307
1,v,q2,1.4392878734907806
4,j,y3,-2.079015717738075
4,o,i3,0.35663801328173994
3,o,z3,0.8023872845149351
3,s,w4,-0.5903755856486287
4,x,z4,0.03214430718967036
1,w,q1,-0.518024611064822
2,r,d2,1.9415996392293602
3,j,k3,0.6267000874853683
3,x,o3,0.10032202911806491
3,o,o4,0.28868029588310007
3,r,t4,-1.3017445406370316
1,e,h3,0.638143307485807
1,z,i2,0.1575218011597959
3,x,z1,0.8758620564346223
3,e,p1,-1.9709650890475525
1,s,s2,1.1368335500799192
2,y,d3,-0.8587306399314061
3,a,b1,-0.6975849511786524
4,v,j1,-1.180490446267744
1,p,h4,1.3639281965001206
4,r,u2,0.2334646463944652
3,n,f2,-1.4314530771553649
1,m,b2,0.6432122194665514
4,z,k1,1.53121323110657
4,g,i3,0.932060542460503
3,q,d2,-1.364880879013029
4,d,a3,1.4130223069497059
1,g,h2,1.4509173230537902
4,u,g3,0.13791155023528484
1,r,y4,0.12828424578439765
2,y,u3,-1.3143620959446358
1,j,y3,0.604195855229377
2,h,h1,1.6690859582992519
3,j,b3,0.23116869847067317
3,f,t4,1.0497364615043787
3,o,m1,0.32969812218071204
2,e,v3,-1.1253326195804503
3,a,n2,0.3522085168199953
1,y,e4,0.4240854472915556
4,m,k1,1.6407503756360609
4,x,x4,0.48196699552380246
1,o,b1,-0.3965866917705982
1,q,v3,-0.2410808437087033
3,s,s3,1.8396031511045536
3,j,i4,0.8642994687726485
1,u,b4,-1.759899082568362
3,u,b4,0.2639518635072164
2,e,d3,0.08784902797040761
2,t,w3,-0.17502077715737338
1,y,n2,-1.0778582314080027
4,l,o1,-0.6720919917923133
1,w,i3,0.35714612341973945
2,q,s2,0.22495535642967882
1,u,h3,-0.9763111860487008
1,h,d2,-0.9142803341743475
3,m,o1,1.018466137773247
4,l,p1,0.45759966946943875
3,j,s1,0.18374652237400957
1,r,p4,-1.3471344159874226
4,u,o3,-2.7239630664851573
2,d,y4,-0.03591126905456827
3,g,r4,1.889754535472831
1,u,z2,0.8464633640553654
3,x,p1,1.476725508148198
4,t,b1,-0.25598372934638647
1,z,m3,0.7241370297837421
1,f,f2,0.1618834553042105
1,n,j2,-0.47482422059005347
4,n,h2,1.5250857749173072
2,h,w3,-0.16566600269240223
3,d,c2,-0.014719369063128542
1,m,k3,0.2995589867897971
3,q,x2,0.36818619818717985
2,m,n1,-0.15637232192793346
1,t,t1,0.8486777660875026
2,q,k1,-0.6612347843136986
3,a,h4,0.2637710132446245
2,c,f4,-0.1342064323811855
1,c,u1,-0.7767436038961467
3,e,y3,-0.4245241799045829
1,j,d4,-1.190995395938228
1,x,q1,0.5193780572432992
2,h,x3,-0.7484624366000463
1,l,m2,-0.38190297106927346
4,t,g1,1.4698027952243418
3,m,q1,0.024302067167110687
1,f,z3,0.7614874100086984
1,p,b3,-0.5027653301366646
4,f,h1,0.8238967303232066
1,x,h2,2.040328234252329
2,b,m3,0.07435760055870502
2,n,v2,-0.7198453980328422
3,q,c4,1.5215719069092437
1,j,r2,-1.4381935562487584
1,m,w4,2.7724796548339214
4,k,a4,-0.6151759325637001
2,e,a4,-0.6419217562435144
4,t,t3,0.06276696149983539
4,e,k1,1.1662006231549125
3,j,x1,0.26715440356454173
4,d,t1,-1.0987138963281227
2,z,c2,0.7427039837166403
4,l,n4,1.125599748668124
2,a,r3,1.2298575118028163
2,t,v4,1.7407899023483437
4,q,l1,0.094281197116849
2,f,d3,-3.254611693982121
3,c,b1,-0.6747462656042229
4,q,r4,-0.43530105102454586
3,k,a2,0.18314528057335214
1,w,j4,-0.6059202226494564
1,x,a2,-0.7908809544437546
2,e,d1,0.4363641170327336
4,y,x4,-0.609713923519563
2,j,u3,-0.13105956011135786
2,o,k1,0.3887325501095884
3,u,k2,1.9704641990346088
3,g,o4,0.0061556796635903275
3,c,n3,0.7113347605608155
3,m,m2,-0.6767091946673925
4,u,q4,-0.5782336225821496
4,v,y2,0.42305691813515406
4,h,t4,-0.15150635169534116
4,c,l3,-0.9753670987917745
1,r,a4,-0.760889560624348
4,z,i1,-0.7090442152049364
3,i,f1,-0.5209440551418516
2,l,n3,-0.29393825595325507
2,v,w3,0.3330692811631538
2,a,g3,-0.841011507727742
1,u,r3,0.1264496929961961
3,q,i2,0.33020166190099554
2,j,r1,0.7978907425389148
3,v,m4,0.8679343543413544
3,g,m2,1.6058641778959202
2,q,l2,1.0798652443762022
1,w,y3,-1.147063872504823
1,q,d3,0.9706382189278792
4,r,x2,2.2781003626778777
1,n,t2,2.0433506880716474
3,h,e2,-1.0969565497681513
1,l,u2,2.3063644993791725
3,n,k2,-0.9082574179229486
2,h,j1,2.330150338285844
4,a,o2,0.709797904570782
4,p,c4,-1.4379158325829917
4,e,u3,1.050616079373783
2,g,u3,-1.1152814480759108
4,u,u3,1.7704323828697388
3,d,c2,-0.010452362176038257
1,s,p4,-0.291001925514826
2,w,j4,1.9621548145798944
4,r,a2,0.18138285894896503
4,j,j3,-0.252861023238872
3,q,a4,-2.3963239008430333
1,e,e4,0.062169246953015914
3,d,m2,0.5092878456190082
2,l,o2,1.4046270807697918
3,p,j2,1.2725209405420965
2,e,b2,-1.0667008731172034
2,d,c4,0.5654977149884904
3,a,u3,-0.608833782126279
4,e,u2,1.8496033987823972
2,j,e3,0.1858532948071028
2,r,a4,0.24115701278210078
2,s,x3,1.8673743806090075
1,b,i3,0.9274023111322636
4,y,r3,-0.1167362029833058
2,y,b2,2.23057606955159
3,u,c2,-0.6421299376542853
1,x,g4,-0.10480651239885198
2,l,k3,-0.37121704687079293
3,c,r3,-2.733345461043888
2,e,a2,0.9427777639943341
3,g,l4,0.7359223776478536
4,f,f3,-0.9147323156212498
3,c,j2,0.27610248695251816
1,f,v2,0.7975528943262149
3,e,b4,0.44400291806061365
4,g,c3,0.22109853616508784
2,q,w1,0.9230791943699939
4,y,w1,-0.7368205069503353
3,f,d3,0.9999949354549705
2,t,y4,0.07187634259573067
4,v,e1,-1.1013014288480514
3,x,j2,-1.8696027832646507
2,p,w2,-1.4212448196000342
1,x,j4,2.0312188884388886
4,o,z3,1.0982355957817134
2,d,e1,-1.4183329652705854
1,v,b4,1.639921705799963
3,c,w3,-1.5526255576447459
3,q,k2,1.3051373367682488
1,b,p4,0.40239311308527015
4,p,c1,-0.011882301700029914
2,f,x2,-1.0453710814795802
3,n,o3,-0.21625351032212317
1,u,v1,-0.1839947416156154
2,h,o1,-0.8412285557248678
2,h,r1,0.0887184048712834
4,p,y2,-0.8072726319199984
2,x,u1,-1.0378482542287937
3,o,d4,-0.37760996249816087
3,b,h3,0.1668746295963726
4,q,h1,0.3052719800721883
4,r,l2,0.0010157003343893708
4,h,w3,0.038957392858361535
4,b,s4,1.2440751488041584
4,s,q3,-0.5307414819137231
4,z,t1,0.773267364721079
3,b,f4,1.1965476479688584
2,b,b1,0.818976151636644
2,z,q4,-1.1575884281767028
2,j,r2,-1.268054837082644
3,p,q2,1.3683956281098022
4,i,m4,0.7583672149655761
4,m,d1,-1.4854487060223074
1,w,k1,-2.007930296076298
3,o,n4,-1.053035734529893
2,l,g3,0.4998461966974143
1,r,d2,0.152652078108562
4,j,o2,0.2409475210385573
1,y,z3,0.62380249751958206
2,f,a2,-0.5007895934389783
1,a,m3,0.6776231474778437
1,y,q3,0.49938550060668546
1,t,z1,-1.190122810757334
3,z,d4,-0.13620136375131472
2,f,t1,-0.1572772447196329
1,p,l1,0.6374372748691413
2,e,o4,-0.21640141351389
1,u,x4,0.1000879812163264
2,o,m4,1.0633047400177091
2,o,u4,-0.04160974136827434
2,d,o4,-0.024743153243058168
1,r,s4,0.4310478234572992
1,w,l1,-1.158266382809592
2,p,n4,0.494113435840589
4,q,c2,-0.9594519855221811
4,a,x1,0.3040878400677511
4,t,y1,-1.8978481094400577
4,e,s4,-0.8981059712139549
1,a,j1,-0.02244316139334902
1,j,y1,-0.8546358732263533
1,j,c2,-0.27765032305150344
2,v,e1,1.76029552261741
3,r,o4,-0.4482345626593917
3,a,h1,-0.07823030395336489
1,f,n4,0.11594428459774798
1,l,u3,-0.6295326316281692
3,v,a1,-0.8716317351743227
2,e,y2,-0.42205780502874185
2,y,s3,-0.485969936708654
1,c,y3,-1.9083473688168286
1,f,j2,0.7958703922781745
1,g,u3,-2.3534271347034292
2,u,o3,-0.4506999821354261
2,b,j3,-0.6501334870013049
4,i,k1,-0.08601134332690058
2,l,l1,0.5650368599286709
3,s,p2,-1.6278126471659198
4,k,r3,-0.6535215609431158
2,r,f3,0.433283791164031
2,c,n1,0.2685493345975144
3,a,z3,-1.1756901292339514
3,u,u2,-0.004621705788969161
3,t,b3,-0.5877161639280529
1,f,s1,-0.2498076075101147
3,d,e2,0.3629155320865664
3,m,s2,0.18769906155588664
1,m,g2,-0.3412995988941748
4,b,b3,-0.655860655026514
3,a,p2,-0.9046059007559346
2,k,e1,-0.019276876548344198
3,j,e3,0.6791238029710734
2,d,z3,-0.8758672915791759
2,k,l2,0.018832798877952566
2,x,x4,1.1658221571470064
4,g,g2,-1.1504622140491885
3,y,d4,1.3139251804381762
3,h,h1,0.9015657319806815
4,a,y2,-1.2565249026718914
1,u,l3,-1.1497030261742303
4,o,i4,-0.8249837363728292
3,t,x4,-0.8481340965230626
3,s,p4,1.9572562932365252
3,a,d2,-1.090446535959009
2,c,m2,0.04891913446828127
1,u,m3,-0.795108056820742
4,g,v2,-1.1078932362605698
4,x,t3,1.1840843720432546
4,r,c1,-0.2896967589700469
3,r,c4,0.12806979112314076
1,u,a4,-0.7518176804889333
1,m,d3,1.2451389654813083
3,f,r3,-0.8051727325182467
4,l,v2,2.5093430358042372
1,m,k1,0.6812668196403731
1,s,s3,-0.5190490524259154
1,d,v4,-0.33270828137950087
3,o,k4,-1.819174003548695
1,f,r2,-0.24257618172242748
3,g,c3,0.23986969896035326
3,q,y1,-1.2459960674004107
3,d,o4,-0.1054951484383237
2,w,n1,-0.519851297855135
4,d,d1,0.7961223548235771
4,n,l1,-1.0852676758088478
3,g,o2,0.4901402711997638
4,z,r2,1.1013666474356927
2,e,s2,0.7948762543053175
4,g,i4,1.429528413232464
2,v,o1,-1.1395127351620569
4,v,j4,1.063504410833976
3,j,x4,-0.6322499209885964
4,e,k1,0.12758311073251474
2,o,z2,1.5186047925522717
4,r,t1,-1.364492830448589
4,x,l4,-0.023105047482468076
4,q,m1,1.0999270609361982
2,a,d1,0.031122821191618515
1,d,v2,1.3601367452676802
1,g,j2,0.46848987172898343
1,s,i4,0.5375283961915788
1,w,o1,0.2949516149213235
4,b,s4,-0.541457180333633
2,n,w1,0.8624622178913132
2,z,i4,-0.2540929366761676
2,n,y1,-0.6044260883387056
